Time,C.MeteoST_bme280,C.Gas_boiler_supply,C.Kitchen_temp,C.MeteoST_ds18b20
2019-01-17T00:30:00+02:00,-4.5,39.9,19.6,-5.3
2019-01-17T00:35:00+02:00,-4.4,40.4,19.5,-5.3
2019-01-17T00:40:00+02:00,-4.5,41.2,19.6,-4.8
2019-01-17T00:45:00+02:00,-4.6,40.9,19.6,-5.5
2019-01-17T00:50:00+02:00,-4.6,37.6,19.6,-4.9
2019-01-17T00:55:00+02:00,-4.7,40.6,19.6,-5
2019-01-17T01:00:00+02:00,-4.6,41,19.6,-4.9
2019-01-17T01:05:00+02:00,-4.7,40.8,19.6,-4.9
2019-01-17T01:10:00+02:00,-4.7,40.9,19.6,-4.9
2019-01-17T01:15:00+02:00,-4.7,37.6,19.6,-5.1
2019-01-17T01:20:00+02:00,-4.7,40.8,19.6,-5.1
2019-01-17T01:25:00+02:00,-4.9,41,19.6,-5.9
2019-01-17T01:30:00+02:00,-5.1,40.8,19.6,-5.7
2019-01-17T01:35:00+02:00,-5.2,38.3,19.6,-5.6
2019-01-17T01:40:00+02:00,-5.3,39.2,19.6,-5.7
2019-01-17T01:45:00+02:00,-5.4,40.9,19.6,-6.2
2019-01-17T01:50:00+02:00,-5.4,41.1,19.6,-6.6
2019-01-17T01:55:00+02:00,-5.5,41.6,19.6,-6.6
2019-01-17T02:00:00+02:00,-5.6,35.7,19.6,-6
2019-01-17T02:05:00+02:00,-5.7,40.4,19.6,-6.1
2019-01-17T02:10:00+02:00,-5.8,41.1,19.5,-6.2
2019-01-17T02:15:00+02:00,-5.9,41.4,19.6,-6.5
2019-01-17T02:20:00+02:00,-6,41.1,19.6,-6.1
2019-01-17T02:25:00+02:00,-6,36.7,19.5,-6.4
2019-01-17T02:30:00+02:00,-6,40.7,19.5,-6.2
2019-01-17T02:35:00+02:00,-6,40.8,19.5,-6.2
2019-01-17T02:40:00+02:00,-6.2,41.6,19.6,-6.6
2019-01-17T02:45:00+02:00,-6.2,36.8,19.5,-7.2
2019-01-17T02:50:00+02:00,-6.2,40.1,19.5,-7.2
2019-01-17T02:55:00+02:00,-6.2,41,19.5,-6.7
2019-01-17T03:00:00+02:00,-6.4,40.8,19.6,-6.9
2019-01-17T03:05:00+02:00,-6.7,41.7,19.5,-7
2019-01-17T03:10:00+02:00,-6.7,39,19.5,-7.2
2019-01-17T03:15:00+02:00,-6.7,40.7,19.4,-7
2019-01-17T03:20:00+02:00,-6.6,40.7,19.5,-7.1
2019-01-17T03:25:00+02:00,-6.7,41,19.5,-6.9
2019-01-17T03:30:00+02:00,-6.8,36.2,19.5,-7.7
2019-01-17T03:35:00+02:00,-6.8,40.2,19.5,-7.2
2019-01-17T03:40:00+02:00,-6.9,41,19.5,-7.2
2019-01-17T03:45:00+02:00,-6.8,40.9,19.5,-7
2019-01-17T03:50:00+02:00,-6.8,39.8,19.5,-7.7
2019-01-17T03:55:00+02:00,-6.8,39.4,19.5,-7.7
2019-01-17T04:00:00+02:00,-6.8,40.2,19.5,-7.2
2019-01-17T04:05:00+02:00,-6.8,40.8,19.5,-7
2019-01-17T04:10:00+02:00,-6.7,41.4,19.6,-7
2019-01-17T04:15:00+02:00,-6.8,36.7,19.5,-6.9
2019-01-17T04:20:00+02:00,-6.9,40.2,19.5,-7.2
2019-01-17T04:25:00+02:00,-6.9,41,19.4,-7.8
2019-01-17T04:30:00+02:00,-6.9,41.3,19.5,-7.4
2019-01-17T04:35:00+02:00,-6.9,41.1,19.4,-8.1
2019-01-17T04:40:00+02:00,-7.1,37.2,19.4,-8.1
2019-01-17T04:45:00+02:00,-7,40.7,19.4,-7.4
2019-01-17T04:50:00+02:00,-7.1,41.1,19.4,-7.5
2019-01-17T04:55:00+02:00,-7.1,41.4,19.5,-7.4
2019-01-17T05:00:00+02:00,-7.1,41.2,19.5,-7.7
2019-01-17T05:05:00+02:00,-7.2,35.4,19.4,-7.9
2019-01-17T05:10:00+02:00,-7.4,40,19.5,-7.9
2019-01-17T05:15:00+02:00,-7.5,41.1,19.5,-8
2019-01-17T05:20:00+02:00,-7.6,41.5,19.5,-8.5
2019-01-17T05:25:00+02:00,-7.7,40,19.5,-8.1
2019-01-17T05:30:00+02:00,-7.9,39,19.4,-9
2019-01-17T05:35:00+02:00,-8,40.3,19.5,-8.1
2019-01-17T05:40:00+02:00,-7.8,41.3,19.5,-7.9
2019-01-17T05:45:00+02:00,-7.6,41.5,19.5,-8.3
2019-01-17T05:50:00+02:00,-7.7,38.9,19.5,-8.2
2019-01-17T05:55:00+02:00,-7.6,39.6,19.4,-8
2019-01-17T06:00:00+02:00,-7.5,41,19.4,-8.5
2019-01-17T06:05:00+02:00,-7.5,40.9,19.4,-8.3
2019-01-17T06:10:00+02:00,-7.6,41.6,19.5,-8.1
2019-01-17T06:15:00+02:00,-7.6,38.7,19.5,-8.3
2019-01-17T06:20:00+02:00,-7.7,40,19.5,-7.9
2019-01-17T06:25:00+02:00,-7.5,40.6,19.5,-7.7
2019-01-17T06:30:00+02:00,-7.6,41.3,19.5,-8.2
2019-01-17T06:35:00+02:00,-7.5,41.6,19.5,-7.8
2019-01-17T06:40:00+02:00,-7.5,34.9,19.5,-8.3
2019-01-17T06:45:00+02:00,-7.6,40.5,19.5,-8.4
2019-01-17T06:50:00+02:00,-7.8,41.1,19.4,-9.1
2019-01-17T06:55:00+02:00,-7.8,41.5,19.5,-8.9
2019-01-17T07:00:00+02:00,-7.7,41.7,19.5,-8.3
2019-01-17T07:05:00+02:00,-7.8,35.5,19.4,-9.1
2019-01-17T07:10:00+02:00,-7.8,40.6,19.4,-8.2
2019-01-17T07:15:00+02:00,-7.7,40.8,19.3,-8.1
2019-01-17T07:20:00+02:00,-7.6,41.3,19.4,-8.6
2019-01-17T07:25:00+02:00,-7.7,40.8,19.5,-8.2
2019-01-17T07:30:00+02:00,-7.6,40.4,19.5,-8.3
2019-01-17T07:35:00+02:00,-7.7,39.7,19.4,-8.3
2019-01-17T07:40:00+02:00,-7.7,39.6,19.3,-8
2019-01-17T07:45:00+02:00,-7.7,40.2,19.3,-8.3
2019-01-17T07:50:00+02:00,-7.7,40.8,19.3,-8
2019-01-17T07:55:00+02:00,-7.7,40.9,19.3,-8.2
2019-01-17T08:00:00+02:00,-7.6,41.4,19.3,-7.8
2019-01-17T08:05:00+02:00,-7.4,36.1,19.3,-7.6
2019-01-17T08:10:00+02:00,-7.2,39.4,19.3,-7.6
2019-01-17T08:15:00+02:00,-7.1,40.9,19.2,-8.1
2019-01-17T08:20:00+02:00,-7,40.5,19.2,-7.7
2019-01-17T08:25:00+02:00,-6.8,41.3,19.3,-6.9
2019-01-17T08:30:00+02:00,-6.7,35.6,19.2,-6.7
2019-01-17T08:35:00+02:00,-6.5,40.4,19.2,-7
2019-01-17T08:40:00+02:00,-6.3,40.8,19.2,-6.4
2019-01-17T08:45:00+02:00,-6.2,41.1,19.3,-6.1
2019-01-17T08:50:00+02:00,-6,41.3,19.1,-5.7
2019-01-17T08:55:00+02:00,-5.7,35,18.6,-5.5
2019-01-17T09:00:00+02:00,-5.6,39.5,18.9,-5.3
2019-01-17T09:05:00+02:00,-5.3,40.7,19.1,-5.1
2019-01-17T09:10:00+02:00,-5.1,41,19.2,-4.9
2019-01-17T09:15:00+02:00,-5,40.5,19.3,-5.6
2019-01-17T09:20:00+02:00,-4.8,40.9,19.4,-4.5
2019-01-17T09:25:00+02:00,-4,40.8,19.4,-4.1
2019-01-17T09:30:00+02:00,-1.9,34.4,19.4,-3.2
2019-01-17T09:35:00+02:00,1,39.4,19.2,0.4
2019-01-17T09:40:00+02:00,2,39.6,19.2,1.6
2019-01-17T09:45:00+02:00,-0.1,40.6,19.2,-1.7
2019-01-17T09:50:00+02:00,-0.5,39.3,19.2,-1.3
2019-01-17T09:55:00+02:00,2.4,39.7,19.3,5.2
2019-01-17T10:00:00+02:00,4.2,40.4,19.3,4.8
2019-01-17T10:05:00+02:00,5.4,40,19.3,5.6
2019-01-17T10:10:00+02:00,5.7,40.5,19.2,5.9
2019-01-17T10:15:00+02:00,5.9,40.1,19.1,5.7
2019-01-17T10:20:00+02:00,5.5,39.4,19.1,6.8
2019-01-17T10:25:00+02:00,5.9,40,19.1,5.4
2019-01-17T10:30:00+02:00,6.4,40.5,19.1,6.4
2019-01-17T10:35:00+02:00,6.5,39.9,19,4.7
2019-01-17T10:40:00+02:00,6.7,39,19,6.7
2019-01-17T10:45:00+02:00,6.9,38.5,19.1,7.2
2019-01-17T10:50:00+02:00,6.8,39.1,19.1,8.4
2019-01-17T10:55:00+02:00,5.4,40.1,19.1,6.7
2019-01-17T11:00:00+02:00,1.8,40.5,19.1,0.4
2019-01-17T11:05:00+02:00,0.4,40.8,19.1,-0.8
2019-01-17T11:10:00+02:00,0,40.4,19.1,-0.3
2019-01-17T11:15:00+02:00,0,41.3,19.1,0
2019-01-17T11:20:00+02:00,0,39.4,19.1,0
2019-01-17T11:25:00+02:00,0,39.8,18.9,0.1
2019-01-17T11:30:00+02:00,0.1,38.7,18.8,0.3
2019-01-17T11:35:00+02:00,0.2,39.7,18.8,0.4
2019-01-17T11:40:00+02:00,0.2,40.5,18.9,0.3
2019-01-17T11:45:00+02:00,0.3,40.9,19,0.4
2019-01-17T11:50:00+02:00,0.3,41.1,19,-0.1
2019-01-17T11:55:00+02:00,0.4,41.2,19.1,0.4
2019-01-17T12:00:00+02:00,0.5,38.2,19.3,0.7
2019-01-17T12:05:00+02:00,0.6,39.4,19.4,0.9
2019-01-17T12:10:00+02:00,0.7,40.2,19.6,0.8
2019-01-17T12:15:00+02:00,0.9,39.9,19.4,0.4
2019-01-17T12:20:00+02:00,0.9,40.9,19.5,1.1
2019-01-17T12:25:00+02:00,1.1,40.8,19.6,0.9
2019-01-17T12:30:00+02:00,1.1,34.9,19.5,1.4
2019-01-17T12:35:00+02:00,1.1,38,19.5,0.9
2019-01-17T12:40:00+02:00,1,38.1,19.5,1
2019-01-17T12:45:00+02:00,0.9,38.1,19.5,0.8
2019-01-17T12:50:00+02:00,0.9,38.9,19.5,0.8
2019-01-17T12:55:00+02:00,0.9,39.2,19.5,0.7
2019-01-17T13:00:00+02:00,0.9,39.2,19.6,0.8
2019-01-17T13:05:00+02:00,0.8,40.3,19.7,0.1
2019-01-17T13:10:00+02:00,0.7,40.1,19.7,-0.2
2019-01-17T13:15:00+02:00,0.7,40.6,19.6,-0.1
2019-01-17T13:20:00+02:00,0.7,40.6,19.7,0.8
2019-01-17T13:25:00+02:00,0.8,38.7,19.7,0.1
2019-01-17T13:30:00+02:00,0.8,40,19.6,0.9
2019-01-17T13:35:00+02:00,0.9,40.9,19.7,0.8
2019-01-17T13:40:00+02:00,0.9,41.6,19.8,0.8
2019-01-17T13:45:00+02:00,1,35.6,19.8,0.3
2019-01-17T13:50:00+02:00,1.1,40.1,19.2,1.1
2019-01-17T13:55:00+02:00,1.3,40.7,19.4,1.4
2019-01-17T14:00:00+02:00,1.4,40,19.5,1.4
2019-01-17T14:05:00+02:00,1.4,38.2,19.3,1.5
2019-01-17T14:10:00+02:00,1.5,38.2,18.9,1.5
2019-01-17T14:15:00+02:00,1.6,35.5,18.4,1.8
2019-01-17T14:20:00+02:00,1.7,35.4,18.2,1.6
2019-01-17T14:25:00+02:00,1.8,37.3,18.2,1.6
2019-01-17T14:30:00+02:00,1.8,38.4,18.2,1.6
2019-01-17T14:35:00+02:00,1.8,36.7,18.2,1.2
2019-01-17T14:40:00+02:00,1.8,35.9,18.1,1.8
2019-01-17T14:45:00+02:00,1.8,35.1,18.1,1.9
2019-01-17T14:50:00+02:00,1.8,36.7,17.9,1.1
2019-01-17T14:55:00+02:00,1.8,36.4,17.9,1.9
2019-01-17T15:00:00+02:00,1.7,36.4,18,1.4
2019-01-17T15:05:00+02:00,1.6,37.8,17.5,1.6
2019-01-17T15:10:00+02:00,1.6,38.1,17.4,1.4
2019-01-17T15:15:00+02:00,1.5,39.3,18,1.4
2019-01-17T15:20:00+02:00,1.6,39.2,18.1,1.1
2019-01-17T15:25:00+02:00,1.5,39.7,18.4,0.6
2019-01-17T15:30:00+02:00,1.5,40.6,18.6,1.4
2019-01-17T15:35:00+02:00,1.4,40.9,18.7,0.8
2019-01-17T15:40:00+02:00,1.4,41,18.8,1.3
2019-01-17T15:45:00+02:00,1.3,40.8,18.8,1.1
2019-01-17T15:50:00+02:00,1.3,38.4,18.9,1.1
2019-01-17T15:55:00+02:00,1.3,39.5,18.9,1.3
2019-01-17T16:00:00+02:00,1.3,40.5,18.9,0.6
2019-01-17T16:05:00+02:00,1.2,40.3,19,0.9
2019-01-17T16:10:00+02:00,1.1,41.1,18.7,0.9
2019-01-17T16:15:00+02:00,1,40.9,18.8,0.2
2019-01-17T16:20:00+02:00,0.9,40.6,18.9,0.8
2019-01-17T16:25:00+02:00,0.9,38.2,19.1,-0.1
2019-01-17T16:30:00+02:00,0.8,38.8,19.1,0.7
2019-01-17T16:35:00+02:00,0.8,40,19.1,0.7
2019-01-17T16:40:00+02:00,0.8,39.9,18.9,0.6
2019-01-17T16:45:00+02:00,0.8,39.3,19,0.8
2019-01-17T16:50:00+02:00,0.8,42.2,19.2,0.1
2019-01-17T16:55:00+02:00,0.7,38.6,19.4,0.5
2019-01-17T17:00:00+02:00,0.7,39.5,19.3,0.7
2019-01-17T17:05:00+02:00,0.7,39.1,19.3,0.6
2019-01-17T17:10:00+02:00,0.7,39.6,19.2,0.8
2019-01-17T17:15:00+02:00,0.7,40.4,19.2,-0.1
2019-01-17T17:20:00+02:00,0.7,40.1,19.3,0.6
2019-01-17T17:25:00+02:00,0.6,41.1,19.3,0.6
2019-01-17T17:30:00+02:00,0.7,41.3,19.3,0.1
2019-01-17T17:35:00+02:00,0.7,35.5,19.3,-0.1
2019-01-17T17:40:00+02:00,0.7,40.4,19.3,0.8
2019-01-17T17:45:00+02:00,0.7,40.6,19.3,0.7
2019-01-17T17:50:00+02:00,0.7,40.9,19.3,0.6
2019-01-17T17:55:00+02:00,0.8,41.2,19.2,0.9
2019-01-17T18:00:00+02:00,0.9,39.8,19.2,0.4
2019-01-17T18:05:00+02:00,0.9,39.4,19.4,0.9
2019-01-17T18:10:00+02:00,1.1,40.3,19.4,1.1
2019-01-17T18:15:00+02:00,1.2,39.2,19.4,1.3
2019-01-17T18:20:00+02:00,1.2,40.4,19.4,1.3
2019-01-17T18:25:00+02:00,1.3,37.9,19.4,1.3
2019-01-17T18:30:00+02:00,1.3,38,19.1,1.3
2019-01-17T18:35:00+02:00,1.4,39.3,19.1,0.8
2019-01-17T18:40:00+02:00,1.5,35.9,19.2,1.3
2019-01-17T18:45:00+02:00,1.4,37.9,19.3,0.7
2019-01-17T18:50:00+02:00,1.5,39,19.3,1.6
2019-01-17T18:55:00+02:00,1.6,39,19.3,1
2019-01-17T19:00:00+02:00,1.7,39.7,19.3,1.6
2019-01-17T19:05:00+02:00,1.8,40.3,19.3,1.7
2019-01-17T19:10:00+02:00,1.9,40.2,19.4,1.8
2019-01-17T19:15:00+02:00,1.9,40.5,19.4,1.8
2019-01-17T19:20:00+02:00,1.9,41.4,19.5,1.2
2019-01-17T19:25:00+02:00,1.9,40.1,19.5,1.8
2019-01-17T19:30:00+02:00,1.9,39.9,19.5,1.9
2019-01-17T19:35:00+02:00,1.9,41,19.5,1.1
2019-01-17T19:40:00+02:00,1.8,41.2,19.5,1.1
2019-01-17T19:45:00+02:00,1.8,40.9,19.4,1.7
2019-01-17T19:50:00+02:00,1.8,39.3,19.3,1.6
2019-01-17T19:55:00+02:00,1.8,40.8,19.4,1.1
2019-01-17T20:00:00+02:00,1.8,40,19.6,1.8
2019-01-17T20:05:00+02:00,1.8,40.3,19.6,1.8
2019-01-17T20:10:00+02:00,1.8,48.7,19.6,1.2
2019-01-17T20:15:00+02:00,1.9,49.5,19.3,1.7
2019-01-17T20:20:00+02:00,1.9,49.5,19.4,1.7
2019-01-17T20:25:00+02:00,1.8,50.2,19.5,1.6
2019-01-17T20:30:00+02:00,1.8,49.7,19.4,1.5
2019-01-17T20:35:00+02:00,1.7,49.2,19.3,1.6
2019-01-17T20:40:00+02:00,1.8,39.7,19.3,1.6
2019-01-17T20:45:00+02:00,1.8,37.7,19.3,1.1
2019-01-17T20:50:00+02:00,1.8,37.5,19.4,1.6
2019-01-17T20:55:00+02:00,1.8,38.1,19.6,1.6
2019-01-17T21:00:00+02:00,1.7,38.3,19.6,1.6
2019-01-17T21:05:00+02:00,1.7,38.6,19.6,0.9
2019-01-17T21:10:00+02:00,1.7,38.7,19.6,1.5
2019-01-17T21:15:00+02:00,1.7,38.6,19.6,1.5
2019-01-17T21:20:00+02:00,1.6,39.7,19.5,1.3
2019-01-17T21:25:00+02:00,1.6,39.6,19.6,0.8
2019-01-17T21:30:00+02:00,1.6,38.9,19.6,1.5
2019-01-17T21:35:00+02:00,1.6,38.5,19.6,1.6
2019-01-17T21:40:00+02:00,1.7,36.1,19.5,0.9
2019-01-17T21:45:00+02:00,1.7,38.2,19.5,1.6
2019-01-17T21:50:00+02:00,1.8,40.5,19.5,1.2
2019-01-17T21:55:00+02:00,1.8,38.1,19.6,1.8
2019-01-17T22:00:00+02:00,1.8,36.2,19.5,1.6
2019-01-17T22:05:00+02:00,1.9,37.4,19.3,1.8
2019-01-17T22:10:00+02:00,1.9,38.1,19.4,1.8
2019-01-17T22:15:00+02:00,1.9,37.8,19.4,1.2
2019-01-17T22:20:00+02:00,1.9,38.1,19.5,1.8
2019-01-17T22:25:00+02:00,2,39,19.6,1.9
2019-01-17T22:30:00+02:00,2,38.6,19.7,1.3
2019-01-17T22:35:00+02:00,2,39.2,19.7,1.9
2019-01-17T22:40:00+02:00,2,44.6,19.7,2
2019-01-17T22:45:00+02:00,2,48.9,19.7,1.4
2019-01-17T22:50:00+02:00,2.1,38.4,19.8,1.9
2019-01-17T22:55:00+02:00,2.1,38.4,19.8,2
2019-01-17T23:00:00+02:00,2.2,39.2,19.9,2
2019-01-17T23:05:00+02:00,2.2,39.9,19.9,2
2019-01-17T23:10:00+02:00,2.1,40.4,20,1.6
2019-01-17T23:15:00+02:00,2.2,40.1,20,2.2
2019-01-17T23:20:00+02:00,2.3,41.1,20.1,2.2
2019-01-17T23:25:00+02:00,2.4,41.5,20.1,2.2
2019-01-17T23:30:00+02:00,2.4,37,20.1,2.2
2019-01-17T23:35:00+02:00,2.3,40.2,20.1,2.2
2019-01-17T23:40:00+02:00,2.3,40.6,20.1,2.1
2019-01-17T23:45:00+02:00,2.2,41.5,20.1,1.4
2019-01-17T23:50:00+02:00,2.1,41.7,20.2,1.9
2019-01-17T23:55:00+02:00,2.1,38.2,20.2,1.9
2019-01-18T00:00:00+02:00,2.1,40.9,20.2,1.8
2019-01-18T00:05:00+02:00,2.1,41.2,20.1,1.8
2019-01-18T00:10:00+02:00,2.1,41.7,20.2,1.9
2019-01-18T00:15:00+02:00,2.1,39.3,20.2,1.3
2019-01-18T00:20:00+02:00,2.1,41.1,20.2,2
2019-01-18T00:25:00+02:00,2.1,40.9,20.2,1.9
2019-01-18T00:30:00+02:00,2.1,38.7,20.2,1.3
2019-01-18T00:35:00+02:00,2,40,20.2,1.8
2019-01-18T00:40:00+02:00,2,41.2,20.2,1.8
2019-01-18T00:45:00+02:00,1.9,41.5,20.2,0.9
2019-01-18T00:50:00+02:00,1.8,36.6,20.3,0.9
2019-01-18T00:55:00+02:00,1.8,40.4,20.2,1.6
2019-01-18T01:00:00+02:00,1.7,41.3,20.3,1.6
2019-01-18T01:05:00+02:00,1.6,41.1,20.3,1.4
2019-01-18T01:10:00+02:00,1.6,35.7,20.3,1.4
2019-01-18T01:15:00+02:00,1.5,40.9,20.3,1.4
2019-01-18T01:20:00+02:00,1.5,41.3,20.3,1.3
2019-01-18T01:25:00+02:00,1.5,41.8,20.3,1.3
2019-01-18T01:30:00+02:00,1.4,35.9,20.3,1.3
2019-01-18T01:35:00+02:00,1.3,40.9,20.3,1
2019-01-18T01:40:00+02:00,1.2,41.4,20.3,0.4
2019-01-18T01:45:00+02:00,1.1,41.8,20.3,1
2019-01-18T01:50:00+02:00,1.1,39.1,20.3,0.3
2019-01-18T01:55:00+02:00,1,41.1,20.3,0.9
2019-01-18T02:00:00+02:00,1,40.9,20.3,0.8
2019-01-18T02:05:00+02:00,1,41.6,20.3,0.9
2019-01-18T02:10:00+02:00,1.2,39.5,20.4,1.3
2019-01-18T02:15:00+02:00,1.3,40.6,20.4,1.1
2019-01-18T02:20:00+02:00,1.2,41.4,20.3,0.6
2019-01-18T02:25:00+02:00,1.3,38.4,20.4,1.1
2019-01-18T02:30:00+02:00,1.3,39.9,20.4,0.8
2019-01-18T02:35:00+02:00,1.5,41.2,20.4,1.5
2019-01-18T02:40:00+02:00,1.4,41.1,20.3,0.7
2019-01-18T02:45:00+02:00,1.5,37.9,20.3,1.3
2019-01-18T02:50:00+02:00,1.5,39.7,20.4,1.4
2019-01-18T02:55:00+02:00,1.5,41.4,20.3,0.8
2019-01-18T03:00:00+02:00,1.5,41.6,20.3,1.3
2019-01-18T03:05:00+02:00,1.5,36.2,20.3,1.4
2019-01-18T03:10:00+02:00,1.4,40.6,20.3,1.2
2019-01-18T03:15:00+02:00,1.4,41.4,20.3,1.2
2019-01-18T03:20:00+02:00,1.4,41.6,20.3,1.3
2019-01-18T03:25:00+02:00,1.4,35.8,20.3,1.1
2019-01-18T03:30:00+02:00,1.3,40.8,20.3,1.2
2019-01-18T03:35:00+02:00,1.2,40.8,20.3,0.9
2019-01-18T03:40:00+02:00,1.1,41.7,20.3,0.9
2019-01-18T03:45:00+02:00,1,38.2,20.4,0.9
2019-01-18T03:50:00+02:00,1,41,20.4,0
2019-01-18T03:55:00+02:00,0.9,41.4,20.3,0.7
2019-01-18T04:00:00+02:00,0.9,40.8,20.3,0.6
2019-01-18T04:05:00+02:00,0.9,39.2,20.4,0.6
2019-01-18T04:10:00+02:00,0.8,41.2,20.3,-0.2
2019-01-18T04:15:00+02:00,0.7,41.5,20.3,-0.2
2019-01-18T04:20:00+02:00,0.7,36.9,20.4,0.3
2019-01-18T04:25:00+02:00,0.6,40.4,20.4,-0.3
2019-01-18T04:30:00+02:00,0.6,41.2,20.4,0.5
2019-01-18T04:35:00+02:00,0.6,40.5,20.3,-0.3
2019-01-18T04:40:00+02:00,0.6,41.2,20.3,0.4
2019-01-18T04:45:00+02:00,0.5,41,20.3,0.3
2019-01-18T04:50:00+02:00,0.5,36.8,20.3,0.4
2019-01-18T04:55:00+02:00,0.5,40.5,20.3,0.1
2019-01-18T05:00:00+02:00,0.4,41.2,20.3,0.2
2019-01-18T05:05:00+02:00,0.4,41.7,20.3,0.1
2019-01-18T05:10:00+02:00,0.3,39.2,20.3,0
2019-01-18T05:15:00+02:00,0.3,39.9,20.4,0.1
2019-01-18T05:20:00+02:00,0.2,40.6,20.4,-0.2
2019-01-18T05:25:00+02:00,0.2,41.4,20.4,-0.6
2019-01-18T05:30:00+02:00,0.1,37.7,20.3,-0.8
2019-01-18T05:35:00+02:00,0,40.2,20.4,-0.2
2019-01-18T05:40:00+02:00,-0.1,41.1,20.3,-1
2019-01-18T05:45:00+02:00,-0.2,40.9,20.3,-0.6
2019-01-18T05:50:00+02:00,-0.3,38.3,20.4,-0.6
2019-01-18T05:55:00+02:00,-0.3,39.6,20.4,-0.6
2019-01-18T06:00:00+02:00,-0.3,41.1,20.4,-0.6
2019-01-18T06:05:00+02:00,-0.3,41.5,20.4,-0.6
2019-01-18T06:10:00+02:00,-0.3,37.6,20.4,-0.6
2019-01-18T06:15:00+02:00,-0.3,40.2,20.5,-0.8
2019-01-18T06:20:00+02:00,-0.4,41.2,20.4,-0.7
2019-01-18T06:25:00+02:00,-0.4,41.6,20.4,-0.8
2019-01-18T06:30:00+02:00,-0.5,38.4,20.4,-0.8
2019-01-18T06:35:00+02:00,-0.5,40.1,20.4,-1.5
2019-01-18T06:40:00+02:00,-0.6,41.2,20.4,-0.9
2019-01-18T06:45:00+02:00,-0.7,41.6,20.4,-1.1
2019-01-18T06:50:00+02:00,-0.8,37.1,20.4,-1.2
2019-01-18T06:55:00+02:00,-0.8,40.6,20.4,-1.3
2019-01-18T07:00:00+02:00,-0.9,40.8,20.4,-1.4
2019-01-18T07:05:00+02:00,-1,41.6,20.4,-1.4
2019-01-18T07:10:00+02:00,-1,35.7,20.4,-2.1
2019-01-18T07:15:00+02:00,-1.1,40.8,20.4,-1.4
2019-01-18T07:20:00+02:00,-1,40.8,20.4,-1.3
2019-01-18T07:25:00+02:00,-1,41.1,20.4,-1.4
2019-01-18T07:30:00+02:00,-1,36.2,20.3,-1.4
2019-01-18T07:35:00+02:00,-1,40.9,20.4,-1.4
2019-01-18T07:40:00+02:00,-1,41.3,20.4,-1.3
2019-01-18T07:45:00+02:00,-1,41.6,20.4,-1.3
2019-01-18T07:50:00+02:00,-0.9,35.7,20.5,-1.6
2019-01-18T07:55:00+02:00,-0.9,40.2,20.5,-1
2019-01-18T08:00:00+02:00,-0.8,41.5,20.5,-0.9
2019-01-18T08:05:00+02:00,-0.7,41.9,20.5,-1.4
2019-01-18T08:10:00+02:00,-0.6,37.9,20.5,-1.4
2019-01-18T08:15:00+02:00,-0.6,38.7,20.5,-0.6
2019-01-18T08:20:00+02:00,-0.5,37.7,20.1,-0.5
2019-01-18T08:25:00+02:00,-0.4,37.2,19.6,-1.1
2019-01-18T08:30:00+02:00,-0.3,37.7,19.3,-0.3
2019-01-18T08:35:00+02:00,-0.2,37.9,19.2,-0.3
2019-01-18T08:40:00+02:00,-0.1,38.9,19.1,-0.2
2019-01-18T08:45:00+02:00,0,39.1,19,-0.1
2019-01-18T08:50:00+02:00,0.1,39.7,19,0.1
2019-01-18T08:55:00+02:00,0.2,39.3,19,-0.4
2019-01-18T09:00:00+02:00,0.3,39.4,18.9,-0.2
2019-01-18T09:05:00+02:00,0.5,40,18.9,-0.1
2019-01-18T09:10:00+02:00,0.6,39.9,18.8,0.8
2019-01-18T09:15:00+02:00,0.8,39.4,18.7,0.9
2019-01-18T09:20:00+02:00,1,35.1,18.7,1
2019-01-18T09:25:00+02:00,2.2,38,18.5,1
2019-01-18T09:30:00+02:00,4.4,39.3,18.4,3.4
2019-01-18T09:35:00+02:00,6.1,40,18.5,6.1
2019-01-18T09:40:00+02:00,7,45.8,18.6,7
2019-01-18T09:45:00+02:00,5.5,44.9,18.5,4.2
2019-01-18T09:50:00+02:00,4.4,38.3,18.5,3.8
2019-01-18T09:55:00+02:00,5.3,37.6,18.5,6.2
2019-01-18T10:00:00+02:00,7.5,38.1,18.9,9.3
2019-01-18T10:05:00+02:00,8.5,39,19.2,9.6
2019-01-18T10:10:00+02:00,9.2,39.9,19.3,10
2019-01-18T10:15:00+02:00,9.7,40,19.4,11.6
2019-01-18T10:20:00+02:00,10,40.4,19.6,12.3
2019-01-18T10:25:00+02:00,11,40.5,19.7,12.1
2019-01-18T10:30:00+02:00,10.7,41.6,19.8,10.7
2019-01-18T10:35:00+02:00,10.6,35.7,20,11.3
2019-01-18T10:40:00+02:00,10.7,40.8,20.1,13.2
2019-01-18T10:45:00+02:00,12.3,41.2,20.1,14.3
2019-01-18T10:50:00+02:00,12.4,41.7,20.1,14.1
2019-01-18T10:55:00+02:00,11.8,37.7,20.2,12.1
2019-01-18T11:00:00+02:00,8.2,40.9,20.2,7.1
2019-01-18T11:05:00+02:00,5.7,40.9,20.2,4.3
2019-01-18T11:10:00+02:00,4.7,40.6,20.3,4.3
2019-01-18T11:15:00+02:00,4.2,39.6,20.3,3.3
2019-01-18T11:20:00+02:00,3.9,40.8,20.4,3.1
2019-01-18T11:25:00+02:00,3.8,41.6,20.3,4.1
